intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2580000,0.0014278203602756025,0.9181494661921709,0.0014278203602756025,0.012209296627693876,48.286821705426355,50.5,28.95002210397989,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012728615.1 Bacteroidales bacterium,a3ac9f26a4a74c5afb513e9c9c2d9b66,0.9181494661921709,2580000,10,1772730000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8794462182177556,0.9983269876282176,0.9388866029229865,0.9983269876282176,False,12458,56418,1020370
2580000,0.0014278203602756025,0.9381818181818182,0.0014278203602756025,0.002738222409518116,10.829457364341085,10.0,6.315508205330198,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_946404455.1 uncultured Clostridium sp.,f90afb18a96df4c4bc8bc8ef7854488e,0.9381818181818182,2580000,11,1770150000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8794462182177556,0.9987495762997768,0.9390978972587662,0.9987495762997768,False,2794,59212,1020370
2580000,0.0014278203602756025,0.8986013986013986,0.0014222861728326738,0.0027245018963709244,10.817120622568094,11.0,5.38278155180734,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012729475.1 Bacteroidota bacterium,ba99686de3f49a8f22efa266babb53ae,0.9020979020979021,2570000,12,1767580000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8794462182177556,0.9979817995872453,0.9387140089025005,0.9979817995872453,False,2780,61992,1020370
2560000,0.0014167519853897452,0.565121412803532,0.0014167519853897452,0.0017944471123220009,7.15234375,7.0,4.061566524364206,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_003254275.1 Breznakibacter xylanolyticus,5e60073cd5d9484ecaca5d4c1ed34991,0.565121412803532,2560000,13,1765020000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8793120328874893,0.9888718966177966,0.9340919647526429,0.9888718966177966,False,1831,63823,1020370
2560000,0.0014167519853897452,0.8258064516129032,0.0014167519853897452,0.0011103815282691573,4.42578125,4.0,3.4779381934054605,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_040765945.1 Aminobacteriaceae bacterium,04ea43f56b6bfa50943809f32c3f2b05,0.8258064516129032,2560000,14,1762460000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8793120328874893,0.996254192849305,0.9377831128683971,0.996254192849305,False,1133,64956,1020370
2550000,0.0014112177979468165,0.7391304347826086,0.0014112177979468165,0.00624773366523908,25.0,26.0,11.44672228108956,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_023409615.1 Bacillota bacterium,d4871b9fb16bb4d211019c0a265cf362,0.7391304347826086,2550000,15,1759910000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.879244554324455,0.9940904545435038,0.9366675044339794,0.9940904545435038,False,6375,71331,1020370
2520000,0.0013946152356180304,0.6792452830188679,0.0013946152356180304,0.09128747415153327,369.6309523809524,515.5,267.9195025293995,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_033813415.1 Opitutales bacterium,a99235f5fc906d6dde3d93004b4f4ff1,0.6792452830188679,2520000,16,1757390000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8790405508880273,0.9924449005054189,0.9357427256967231,0.9924449005054189,False,93147,164478,1020370
2510000,0.0013890810481751016,0.8900709219858156,0.0013890810481751016,0.011960367317737683,48.62151394422311,48.0,10.286153580269799,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012729225.1 Bacteroidales bacterium,d6860bb085377d87f55ceba926c61d05,0.8900709219858156,2510000,17,1754880000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.878972020311235,0.9977191906582535,0.9383456054847443,0.9977191906582535,False,12204,176682,1020370
2490000,0.0013780126732892443,0.8989169675090253,0.0013780126732892443,0.006889657673196978,28.23293172690763,30.0,15.455141715985727,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_035271065.1 Lachnospiraceae bacterium,b24b100174125531f21a69ae189f3cce,0.8989169675090253,2490000,18,1752390000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8788341524254163,0.9979126793385225,0.9383734158819694,0.9979126793385225,False,7030,183712,1020370
2400000,0.001328204986302886,0.7484276729559748,0.0013171366114170288,0.0007585483697090271,3.2521008403361344,3.0,2.0972911195757717,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_040307355.1 Petrimonas sp.,d8be1995d738f7d1ac21c022b0669819,0.7547169811320755,2380000,19,1750010000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8782000013930072,0.9944973042389346,0.9363486528159709,0.9944973042389346,False,774,184486,1020370
2380000,0.0013171366114170288,0.6493150684931507,0.0013116024239741,0.001027078412732636,4.421940928270042,3.0,3.8853863973131606,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_022783145.1 Clostridium sp.,e4ad19f0fb768215bbe8c86e004234fd,0.6520547945205479,2370000,20,1747640000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8780559152365102,0.9916502178391906,0.9348530665378504,0.9916502178391906,False,1048,185534,1020370
2300000,0.001272863111873599,0.8127208480565371,0.001272863111873599,0.00956417770024599,42.43043478260869,41.0,29.202321747818925,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_035369505.1 Treponemataceae bacterium,0ca8154d9ea7e501f18c89c241e9e959,0.8127208480565371,2300000,21,1745340000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8774674472231593,0.9959422239609839,0.9367048355920715,0.9959422239609839,False,9759,195293,1020370
2270000,0.001256260549544813,0.676737160120846,0.001239657987216027,0.0012867881258759077,5.861607142857143,4.0,11.689951007594043,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_009829005.1 Acinetobacter lwoffii,ada985b7666cbf0860909fb533576d95,0.6858006042296072,2240000,22,1743100000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.877241583633606,0.9926318211129495,0.9349367023732778,0.9926318211129495,False,1313,196606,1020370
2190000,0.0012119870500013835,0.6666666666666666,0.0012064528625584548,0.0008065701657241981,3.7752293577981653,3.0,2.6387951088127477,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_017999015.1 Kiritimatiellia bacterium,b830b3be5dd572c7dcd31e9b37814477,0.6697247706422018,2180000,23,1740920000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.876624664857195,0.9921702557254998,0.9343974602913474,0.9921702557254998,False,823,197429,1020370
2150000,0.0011898503002296687,0.6595092024539877,0.0011898503002296687,0.001332849848584337,6.325581395348837,6.0,3.7061917408735052,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_021021555.1 Teretinema zuelzerae,b09c2252d9315672fba7d3c92b0e640a,0.6595092024539877,2150000,24,1738770000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.87630787039559,0.9918712701590102,0.9340895702773001,0.9918712701590102,False,1360,198789,1020370
2150000,0.0011898503002296687,0.6913183279742765,0.0011898503002296687,0.017553436498525046,83.30697674418604,97.0,43.68383978431594,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_028699655.1 Bacteroidales bacterium,3e1ca1eb8920fb76927685fe4548522e,0.6913183279742765,2150000,25,1736620000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.87630787039559,0.9927878025658039,0.934547836480697,0.9927878025658039,False,17911,216700,1020370
2120000,0.0011732477379008826,0.4988235294117647,0.0011732477379008826,0.006771073238139106,32.589622641509436,39.0,21.254888135883505,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012719495.1 Bacteroidales bacterium,049325320414de9fa2eb5e5c951b673f,0.4988235294117647,2120000,26,1734500000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8760664592986577,0.9864552552170259,0.9312608572578418,0.9864552552170259,False,6909,223609,1020370
2060000,0.0011400426132433105,0.8207171314741036,0.0011400426132433105,0.007668786812626793,37.98543689320388,36.5,23.973382925377763,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_023459855.1 Bacteroidota bacterium,8952e296857392a1360aa11bc119e01e,0.8207171314741036,2060000,27,1732440000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8755734223854914,0.9961334401468888,0.9358534312661901,0.9961334401468888,False,7825,231434,1020370
2020000,0.0011179058634715959,0.808,0.0011179058634715959,0.003947587639777728,19.940594059405942,14.0,19.70642041537954,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_001462345.1 Fibrobacteria bacterium AD312,cb745fc9f1e1ec8e20aff0d19a5962c0,0.808,2020000,28,1730420000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8752368467713117,0.9958284658968759,0.9355326563340938,0.9958284658968759,False,4028,235462,1020370
2000000,0.0011068374885857383,0.8695652173913043,0.0011068374885857383,0.005390201593539598,27.5,27.0,18.244725265128,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012515055.1 Syntrophomonadaceae bacterium,63c24fc8bd676261304f908ca3ed47b6,0.8695652173913043,2000000,29,1728420000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8750661007579201,0.99726332130857,0.9361647110332451,0.99726332130857,False,5500,240962,1020370
2210000,0.0012230554248872409,0.5412087912087912,0.0010902349262569523,0.018656957770220608,96.63451776649747,16.0,208.81006458617645,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_028704125.1 Opitutales bacterium,8d18d153f7016608a46b642a642482dc,0.6071428571428571,1970000,30,1726450000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8767809409424984,0.9902635684667433,0.9335222547046209,0.9902635684667433,False,19037,259999,1020370
1940000,0.0010736323639281662,0.8083333333333333,0.0010736323639281662,0.0006821055107461019,3.5876288659793816,3.0,2.1741336813364063,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034005635.1 Kiritimatiellia bacterium,355e9bb71f2929762c661bdec4173241,0.8083333333333333,1940000,31,1724510000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8745436328725296,0.9958365195688021,0.9351900762206659,0.9958365195688021,False,696,260695,1020370
1940000,0.0010736323639281662,0.6339869281045751,0.0010736323639281662,0.0008398914119388065,4.417525773195877,4.0,2.83859665884461,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012718935.1 Clostridiales bacterium,45ece610e4f7739151bd65a3b15f7f05,0.6339869281045751,1940000,32,1722570000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8745436328725296,0.9911039833973669,0.9328238081349483,0.9911039833973669,False,857,261552,1020370
1910000,0.00105702980159938,0.6241830065359477,0.00105702980159938,0.0006546644844517185,3.4973821989528795,3.0,2.612644135255349,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_937892615.1 uncultured Psychrobacter sp.,b6fa5f2cc3ab29752b3494f1923298fb,0.6241830065359477,1910000,33,1720660000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8742764280682719,0.9908011651777514,0.9325387966230116,0.9908011651777514,False,668,262220,1020370
1900000,0.0010514956141564516,0.6948529411764706,0.0010459614267135228,0.0007801091760831855,4.211640211640212,3.0,3.2607448685945304,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_029569885.1 Spirochaetota bacterium,d886d48ac11707f71858544ae3d55696,0.6985294117647058,1890000,34,1718770000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8741864446970489,0.9929898240928483,0.9335881343949486,0.9929898240928483,False,796,263016,1020370
1880000,0.001040427239270594,0.8623853211009175,0.001040427239270594,0.002259964522673148,12.26595744680851,12.0,7.395621953784252,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_035413945.1 Candidatus Cloacimonadota bacterium,b26e564eab3ecc90ad51b7097c6b39b5,0.8623853211009175,1880000,35,1716890000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8740050765231087,0.9971012076756945,0.9355531420994017,0.9971012076756945,False,2306,265322,1020370
1860000,0.0010293588643847367,0.9441624365482234,0.0010293588643847367,0.002010055176063585,11.026881720430108,11.0,4.704645148707526,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_041654515.1 Bacteroidales bacterium,cdcd5f1def8692355c6846265ba2d5cf,0.9441624365482234,1860000,36,1715030000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.873821806780222,0.9988740254635198,0.9363479161218708,0.9988740254635198,False,2051,267373,1020370
1850000,0.001023824676941808,0.8222222222222222,0.001023824676941808,0.002802904828640591,15.45945945945946,15.0,6.174903849101924,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_036848875.1 Bacteroidales bacterium,b59e879a91e1b23363d03927c84af567,0.8222222222222222,1850000,37,1713180000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8737294461500508,0.9961692272393518,0.9349493366947013,0.9961692272393518,False,2860,270233,1020370
1850000,0.001023824676941808,0.7088122605363985,0.001023824676941808,0.001023158266119153,5.643243243243243,5.0,3.670521027934372,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_029548595.1 Spirochaetota bacterium,c5877522c4e4203ab96fb3adfa15788e,0.7088122605363985,1850000,38,1711330000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8737294461500508,0.9932743936706936,0.9335019199103722,0.9932743936706936,False,1044,271277,1020370
1840000,0.0010182904894988794,0.4816753926701571,0.0010182904894988794,0.00046649744700451794,2.5869565217391304,2.0,1.8890541336469875,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_034006205.1 Tenuifilaceae bacterium,edfa2ce92ea85a2e36dd0ccb67fbd2bd,0.4816753926701571,1840000,39,1709490000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8736365947595954,0.9857788571218867,0.9297077259407411,0.9857788571218867,False,476,271753,1020370
1820000,0.0010072221146130219,0.9578947368421052,0.0010072221146130219,0.0035996746278310807,20.181318681318682,18.0,20.057474625958513,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_027474505.1 Streptococcus alactolyticus,21af9044f81fad23691b705bb730e8b3,0.9578947368421052,1820000,40,1707670000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.873449398426534,0.9991568774887944,0.9363031379576643,0.9991568774887944,False,3673,275426,1020370
1800000,0.0009961537397271646,0.7346938775510204,0.0009961537397271646,0.00048021796015170967,2.7222222222222223,2.0,1.841061154019471,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_028701745.1 Eubacteriales bacterium,dbce26b72328b8ff6ef6500892363224,0.7346938775510204,1800000,41,1705870000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8732601743621287,0.9939731103044128,0.9336166423332708,0.9939731103044128,False,490,275916,1020370
1780000,0.0009850853648413072,0.8054298642533937,0.0009850853648413072,0.009204504248458893,52.764044943820224,56.5,26.22847859210303,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012838315.1 Clostridiaceae bacterium,59c697ace621a25f0ae7ffdfb776e228,0.8054298642533937,1780000,42,1704090000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8730688777016982,0.9957662592017456,0.9344175684517219,0.9957662592017456,False,9392,285308,1020370
1750000,0.0009684828025125211,0.5892255892255892,0.0009684828025125211,0.000436116310750022,2.5428571428571427,2.0,1.8995165872679616,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_001282625.1 Lascolabacillus massiliensis,d2859dcf0598bc386616bdcdde0e68d8,0.5892255892255892,1750000,43,1702340000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8727779447172158,0.9896821050501708,0.9312300248836933,0.9896821050501708,False,445,285753,1020370
1750000,0.0009684828025125211,0.2815533980582524,0.0009629486150695924,0.00028225055617080077,1.6551724137931034,1.0,1.122677282489635,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_028703175.1 Thermoguttaceae bacterium,830fe40aa10e35e2c346ec5df6c1f7cd,0.28317152103559873,1740000,44,1700600000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8727779447172158,0.9755642432151477,0.9241710939661818,0.9755642432151477,False,288,286041,1020370
1740000,0.0009629486150695924,0.5805369127516778,0.0009574144276266638,0.00045767711712418045,2.699421965317919,2.0,2.5357216051726756,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_028699755.1 Proteiniphilum sp.,2567ecfa14feda4809cf3d96fb1c4ef6,0.5838926174496645,1730000,45,1698870000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8726798795113494,0.9895056852492033,0.9310927823802764,0.9895056852492033,False,467,286508,1020370
1720000,0.000951880240183735,0.8349514563106796,0.000951880240183735,0.00486490194733283,28.86046511627907,30.0,13.633203986827803,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_016929605.1 Spirochaetales bacterium,28f4aea4d36c2e96da2907f3b60ca626,0.8349514563106796,1720000,46,1697150000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8724820804192565,0.9964693515275821,0.9344757159734193,0.9964693515275821,False,4964,291472,1020370
1740000,0.0009629486150695924,0.900523560209424,0.000951880240183735,0.00145339435694895,8.622093023255815,7.0,9.66606267889242,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012718915.1 Clostridiaceae bacterium,6a5e2738bc922ee446f4768043959ecf,0.9109947643979057,1720000,47,1695430000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8726798795113494,0.9981738629732358,0.9354268712422926,0.9981738629732358,False,1483,292955,1020370
1700000,0.0009408118652978777,0.38724373576309795,0.0009408118652978777,0.00030185128923821753,1.811764705882353,1.0,1.2126210566329532,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_030054355.1 Verrucomicrobiota bacterium,d3f887fc4f50ec65174992ad43d7379f,0.38724373576309795,1700000,48,1693730000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8722820134571984,0.9815699690585629,0.9269259912578807,0.9815699690585629,False,308,293263,1020370
1690000,0.0009352776778549489,0.6374045801526718,0.0009242093029690916,0.0006605447043719435,4.0359281437125745,3.0,4.733486537134323,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_035375685.1 Treponemataceae bacterium,2ea6687cb4fff03d01f3c3f8607bf964,0.6450381679389313,1670000,49,1692060000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8721811129895936,0.9914398720782649,0.9318104925339292,0.9914398720782649,False,674,293937,1020370
1610000,0.0008910041783115194,0.7630331753554502,0.0008910041783115194,0.00048511814341856385,3.0745341614906834,3.0,2.0507620005730756,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012522705.1 Syntrophomonadaceae bacterium,0d66657cc6fc2f99712c60cfda9a2617,0.7630331753554502,1610000,50,1690450000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8713521766454116,0.9947110210936583,0.933031598869535,0.9947110210936583,False,495,294432,1020370
1620000,0.0008965383657544481,0.5962962962962963,0.0008910041783115194,0.00036555367170732183,2.3167701863354035,2.0,1.3486701996537651,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCF_040946285.1 Corynebacterium xerosis,48be089da1091010226f6b8d2781d903,0.6,1610000,51,1688840000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8714579749649537,0.9900338062578758,0.9307458906114148,0.9900338062578758,False,373,294805,1020370
1600000,0.0008854699908685907,0.7920792079207921,0.0008854699908685907,0.0006772053274792478,4.31875,3.0,10.672026444752657,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012521895.1 Clostridiales bacterium,7e0ab2b91ec4b365248e12dfdc3867f3,0.7920792079207921,1600000,52,1687240000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8712457321066633,0.9954399604182897,0.9333428462624765,0.9954399604182897,False,691,295496,1020370
1600000,0.0008854699908685907,0.7239819004524887,0.0008854699908685907,0.0029783313895939707,18.99375,20.0,11.83453467346731,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_041656655.1 Synergistaceae bacterium,aeefece1afca0a8aade3c5bab1b88654,0.7239819004524887,1600000,53,1685640000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8712457321066633,0.9936868964899204,0.9324663142982919,0.9936868964899204,False,3039,298535,1020370
1590000,0.000879935803425662,0.9754601226993865,0.000879935803425662,0.0011750639473916324,7.540880503144654,7.0,3.514108381265474,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb/,GCA_012728275.1 Clostridiaceae bacterium,c3b64e8bc6b42ffd3930065df8b726dc,0.9754601226993865,1590000,54,1684050000,-,SRR8655119,f2f0654f,1806950000,51,DNA,10000,180695,True,0.8711386333255021,0.9995129422083013,0.9353257877669017,0.9995129422083013,False,1199,299734,1020370
